SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR15	CE1	CE2	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR15	ICE1	ICE2
2016	13	GA	Georgia	5648350391	2173647858	147741957	-2	28602573	3563977	2431806	0	16591283	163682520	272397171	300334982	107458	2196879	8756084878	0	8993751655	29234491	1749258845	0	88738362	1867231698	1386045993	19617068231	6932397673	2674847588	399784638	8343514	10728771	625380718	32084923	49975314	10690729445	4495656355	1028984971	181549165	495552679	112449637	585585161	538273221	93980499	762799141	393239343	416501697	224180360	3014559422	118058204	167080014	28088105	254320973	150202352	168671988	87489161	973910797	73738957	89009244	49494050	26661147	372242582	94340193	114419757	819905930	41704936	56472687	6629296	21760592	368265485	107864912	57055806	659753714	1121196	1182013	431814	520365	32570370	94754694	6892154	137472606	11641904	25830744	29682397	12825275	1591020	1908132	47625433	131104905	830729162	876665910	207874347	1078367128	1285540782	789286922	530770517	5599234768	270326782	129905496	52499634	475575034	8310235	14224949	942531895	5282041	447307	6100946	25921221	765268	13046897	50798412	993330307	0	0	0	0	0	0	0	0	0	0	17283294520	1521875189	60308384	81331538	1663515111	198847533	605709360	804556893	28997342	121085	0	2447093	0	0	7229	2447093	320401268	19157015412	422832006	79861569	0	0	972111982	16311182538	1696996	-2	1696996	9612	1757237	16252206528	1031087988	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	R	R	R	R
2016	15	HI	Hawaii	-2	-2	-2	-2	0	0	2576780	0	343072	24453650	995527	28826991	0	1830003	59026023	0	2711155716	57194536	203935503	0	0	261130039	0	3031311778	948100256	381961503	55102937	5877537	0	73434495	13470607	3566876	1468043604	571794619	189734587	5163894	10534502	3125361	126599409	45944571	6259929	106723229	64195893	967056	30917999	381608086	54813486	19324550	2676930	46195454	27850678	396754	13413587	164671439	56509532	10122226	5636510	8011640	64841538	65933238	11597333	222652017	2805738	4799854	2820920	6651562	109078536	301053	2135112	128592775	425040	865846	90756	2102666	907174	48936	609273	5049691	37157	259506	341585	503636	2787615	184	53738	3983421	240765322	80450707	17735874	168085521	268754260	67598285	58117769	901507738	42902791	19437789	2816757	67407404	791715	958	132565699	0	0	0	0	0	0	0	132565699	0	0	0	0	0	0	0	0	0	0	2502117041	196483078	0	717522	197200600	0	0	0	8148008	19411	0	6177668	0	0	117395	6177668	20166341	2733092136	23277605	28575807	0	0	81709372	2420407669	169894	-2	169894	14247	181995	755700368	201151895	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	16	ID	Idaho	493347461	2893340	-2	-2	3508449	216693	1455015	0	3921792	23377853	3597927	48517546	0	477277	581096660	0	1576287010	14986725	234305279	0	6996040	256288044	157996841	2413671714	850063068	299869521	45632930	1177833	216693	47744352	10949416	239964	1244727668	675196790	117790175	9266025	44999470	-1	74694653	47404088	27661834	86512719	61149130	26525561	23533246	347481231	26022808	15539541	9152482	29936429	26985529	11163172	9171963	127971924	15376321	28250695	10182042	2967685	83090340	46309054	15762986	201939123	1190903	18373040	2289867	991773	18851010	9466562	5487962	56651117	191764	11651748	340714	138804	10587086	4286793	3562913	30759822	0	19533	1706919	80503	7045234	571616	1210523	10634328	117284685	109586897	50993144	120489109	197121243	94035965	55166680	744677723	32740300	15483993	5558337	54711943	1134067	18804	108513377	0	0	40958	32397	680	0	73355	108586732	0	0	0	0	0	0	0	0	0	0	2097992123	179588469	23540693	23275783	226404945	57193242	100086173	157279415	4756837	50491	0	116481	0	0	23	116481	89710975	2372164885	58985218	0	0	0	91401739	2006590384	275801	275801	-2	7276	292277	-1	-1	R	R	R	R	A	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	A	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	T	T	T	T	T	T	T	R	A	R	R	R	R	T	R	R	R	R	R	R	R	T	R	R	R	R	A	R	R	A	R	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	R	R	R	R
2016	17	IL	Illinois	16511399033	671918234	-2	-2	28825304	418606128	9513807	17552192	0	208160196	112004010	1018148524	103124240	21688171	18684781519	0	6687655027	116930962	2156184798	0	59278343	2332394103	3344926464	27704830649	10057461274	6270188225	1024979642	267755158	827774322	444019810	111333816	90889480	18155293589	6620382383	2120529237	190132501	1109874102	-1	1187790875	517612132	435427244	897356913	719715820	267123468	386445981	4411472433	680613297	315219131	287531863	556011786	495831838	186291067	284641985	2806140967	114335826	164277037	356546831	23211276	607453423	762486263	228076019	2256386675	19784417	80845257	14102915	17118128	507896304	63628761	73179642	776555424	3122608	53822776	6995116	3264492	250614539	66705482	87756191	472281204	1428855	3018712	21468729	2520204	3369489	2581333	37984295	72371617	2003953270	1080972269	1115077582	1496218307	2334266874	1282110892	1010327922	10322927116	208385168	80155382	192195946	293161885	8397587	1338191	775236572	0	0	0	0	0	0	0	775236572	0	0	0	0	0	0	0	0	0	0	29253457277	1396279985	164571979	5654282	1566506246	899885815	1505455437	2405341252	147125741	1416228	0	16309419	2833117	0	109732	19142536	763764828	31579770367	497962158	195657926	0	0	1176935812	28076521465	1838813	1838813	-2	15269	2041779	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	A	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	A	R	T	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	18	IN	Indiana	2749296411	7866164	225326979	73489677	3075870	15801711	244578	445331	14369517	182606620	81997373	1113153616	62427415	0	4513854220	15396939	6909224981	17801366	898183514	361283	82711413	999057576	452995585	12437533716	3622089111	1893369333	104079737	4885047	4297059	202778707	53080978	4467107	5831669042	2595686769	430689044	83850066	16994488	89324319	311401342	206224153	98278201	405926120	324562555	259978479	93593035	1699963885	161383976	105376949	62033031	219060379	242934163	134860796	88849057	1014498351	32288764	67449011	45848312	17845361	291854307	143957351	38587088	637830194	6084814	22130084	6697750	5248182	304142290	70572889	10350290	425226299	2189818	106502248	1355277	535542	18821597	93201896	24608900	247215278	2476226	1316623	5166449	2475816	803165	1844855	27539574	41622708	513635122	402496820	218023743	650555858	1164296480	611214370	258919044	3819141437	159845512	45343409	34474555	251753731	13822993	1836519	493253726	0	0	0	0	0	0	0	493253726	0	0	0	0	0	0	0	0	0	0	10144064205	419720947	233862199	88452115	742035261	306115236	898329056	1204444292	131699193	707390	0	29119043	0	0	1189367	29119043	638330320	11362933708	260631672	0	0	0	590983528	9553080677	977322	-2	977322	9775	1046757	8544683815	590833109	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	19	IA	Iowa	2099098080	181962075	-2	-2	7133258	271651495	2402451	888914	11270349	111719309	8488665	151292926	13643541	1058318	2588068972	2631315	3583115945	11418316	443535320	10171629	18915460	484040725	711263386	6657856957	2414680595	786969092	90386632	31085012	275223956	104826857	53234744	3808851	3431757039	1467013540	318391130	82613423	290247337	20491860	234281398	199151269	79756555	231513375	171286682	91759294	87514154	1095262727	74092989	59264983	28751835	81528689	70198383	25203088	36157620	375197587	20227579	37313700	31833018	6050792	112993646	53992568	32700811	295112114	3172947	30096096	2985744	3262345	121441480	26992208	13666532	201617352	762749	22380566	643845	1122594	19794916	35104296	9159211	88968177	186592	609037	3293160	767269	476654	363470	1610178	7306360	331961505	326435085	146620312	323122470	476396845	198310628	171649295	1974496140	83296547	27039566	6645313	133914796	6056639	307862	251204084	3516253	737443	74343	1653979	35315	5021	5987039	257191123	0	0	0	0	0	0	0	0	0	0	5663444302	700909319	10819654	35469428	747198401	126785772	529536426	656322198	28384779	242667	6206796	1470470	0	0	41995	7677266	194868619	6595284285	85735512	5636332	0	0	235817386	5427626916	478081	-2	478081	11353	508014	5187586777	459564814	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	20	KS	Kansas	1085804113	-2	-2	-2	5785922	188438436	5974155	0	2560400	82466553	41138558	425167628	13702890	1210377	1663810596	126059191	3976652541	13845615	500560620	0	16569271	530975506	454655000	6297497834	2153182081	624905916	89899852	3392562	4301412	135837682	96992861	20430486	3027648579	1471423221	292993726	68464829	36286436	27685577	232624152	130572720	75299483	220556054	176497522	61860411	75093498	972503840	62028121	34677449	21751832	61448497	59546595	16631250	22425449	278509193	17007368	26641417	30390550	6767179	111635097	94530915	20698004	307670530	5247896	18151581	4290341	3310980	140753011	22585044	13914750	208253603	3701055	5291723	2056237	1669669	24429690	20110015	17304164	74562553	710721	1043957	9888714	2169783	2354605	5723250	3301263	25192293	317618258	211087124	141620920	294252493	490786830	201330870	135432964	1792129459	77996746	28071706	15109828	122242026	5203574	2769859	246190165	0	0	0	0	0	0	0	246190165	0	0	0	0	0	0	0	0	0	0	5065968203	742489613	35950390	34451267	812891270	225279852	363548160	588828012	735604	81734	0	2766553	0	914604	40702	3681157	247283081	6060157658	95460061	12292732	0	0	258031248	4807936955	468413	-2	468413	10264	495884	4293516443	514406235	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	21	KY	Kentucky	1902851410	452016736	-2	28157838	5219217	204278	24610	0	11515375	63765839	22255036	81731616	522424	34875	2568094976	0	4179013684	45730742	772292290	14364229	55262261	887649522	1724519369	7634758182	2653543566	1049594448	61714762	3106144	1423710	130899206	47865004	10864075	3909722201	1884830352	389736595	22563873	74661013	32442721	227249231	237256410	42688422	275313612	201445642	206827293	89064371	1279844981	79735595	80939809	36016838	104553506	95514278	102602678	45093252	544455956	13889218	24113858	68168709	6458740	119124919	19686594	34843158	286285196	4159786	23601734	5021754	6609150	177621587	48875308	7727535	273616854	971423	16640771	1317388	2454917	9402730	40039255	15929345	86755829	305849	5991853	3429680	398616	1108023	2285399	873789	14393209	325339679	371903664	155325403	393333624	594814449	380277272	177602105	2398596196	128629087	72590323	13212233	209455756	9406841	753392	424640791	10475750	4978190	330132	1222077	64987	86860	17093009	441733800	0	0	0	0	0	0	0	0	0	0	6750052197	536539600	27834663	8607392	572981655	181362303	449573930	630936233	64571884	335085	1248460	10339666	0	0	216660	11588126	181086461	7543838268	175122736	45087407	0	0	312032144	6438020053	618606	-2	618606	10407	686598	6163941148	571304818	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	22	LA	Louisiana	1665948790	1842147537	-2	-2	16744816	2115620	79479	1049096	32020352	37119567	2849670	311677691	360695	1248151	3910196748	0	3883977718	66284562	1047123605	0	22553320	1135961487	1037740693	8930135953	2781018736	1326846020	144107602	54358547	3358508	206561151	17483592	5338905	4518230961	1740822928	415132829	73721076	248941147	51548906	317454335	241130537	33063969	317786213	172851368	173366727	105092147	1360745296	136545407	106702833	19244964	146504275	103067554	122045316	49012236	683122585	24310618	44394875	172692035	26241268	283757299	130589640	59300277	741286012	5392192	13843039	2021730	7514973	184623448	29533358	16957789	259886529	418393	902508	393473	2503787	11288715	37461556	9993980	62962412	381540	759589	7271800	10352442	1195660	1588357	5692618	27242006	484084092	406830873	234294498	508399171	745495329	457123398	236055067	3072282428	138217172	87260855	37707269	171613094	4178757	1359023	436157413	167113	41675	72363	104267	0	1856	387274	436544687	0	0	0	0	0	0	20533548	0	0	0	8027058076	464679538	40122792	6255406	511057736	112481631	335119674	447601305	7022556	0	6339146	7542022	0	0	6571	13881168	131009530	8643650868	216724266	61618540	0	0	336745184	7690312892	681707	-2	681707	11281	718711	7235298023	633916608	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	R	R	R	R
2016	23	ME	Maine	817554777	-2	614940486	613198	5351006	56967372	52388	1622407	717664	28165170	2086307	35181105	47719	102419	1504812239	1094494	1106374534	12156605	182910774	2054448	387168	197508995	100455301	2809790262	964407233	394300010	39952670	76846497	73879353	36233389	6751340	4542789	1516282588	635218329	103353540	11922540	26051400	7206841	107617776	61783192	40776872	92542273	76021102	46038776	17832373	442612364	39910394	26900003	15399473	36310495	30170288	19243195	6866477	174800325	25101491	36259331	26521500	5119862	92871434	43143249	6987471	236004338	1843258	10099182	1325071	1869801	61056689	14579589	647939	91421529	232549	10998258	313886	438707	5400403	5067272	433669	22884744	742482	1095884	2234749	963705	1156285	4166319	1421974	11781398	175215401	136137592	86257665	136806136	261275798	127171128	33756234	956619954	38962022	15935382	5354665	45632961	1165848	199744	106084774	98303	18721	135583	16193	0	43223	312023	106396797	0	0	0	0	0	0	0	0	0	0	2579299339	50676883	125202	942108	51744193	47011616	108913523	155925139	5980999	25899	177796	21718270	19652	0	158364	21915718	32053505	2689926444	27311471	21943208	0	0	85059688	2494239651	160600	160600	-2	15531	181613	2174961899	299875575	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	24	MD	Maryland	-2	-2	3530471029	3464577670	6367727	3670890	2496214	0	2516535	93577709	7239654	133297861	0	3213557	7243757956	0	6334950919	22054793	735083216	42753060	42023322	841914391	150463564	14420623266	5029476284	2283910035	250070823	260125784	4221840	187431222	27561953	17882548	8028896696	3224125041	733221265	96305716	191763132	38746652	391294639	395701562	51061834	578723298	457822253	221131028	197586665	2293321279	169016724	166334919	21757751	250230096	189433521	89088129	85501161	971362301	37377128	70763902	18433197	15221756	196793567	320790356	64901951	724281857	3564084	21706016	1732797	9052442	206095960	27681012	22553863	292386174	676200	895491	246205	587851	14394450	27890628	9146894	53837719	1294753	10205000	2859289	6931159	62852622	3504946	4888962	92536731	602547328	664711399	95844868	860158751	1112997923	662195471	375432602	4373888342	126470424	57106727	11964747	174399604	4741796	1336259	371277761	0	0	0	0	0	0	0	371277761	0	0	0	0	0	0	5750584	0	0	0	12774062799	930810495	2846340	112323221	1045980056	157575788	318372384	475948172	23519383	189160	2452168	2846466	0	0	0	5298634	201500189	13935191500	158714791	40873427	0	0	312483079	12461579720	825311	825311	-2	15099	879601	9112805608	401741543	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	A	R	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	R	R	R	R
2016	25	MA	Massachusetts	-2	-2	9605909996	-2	3188225	553813063	1223822	0	6754007	174301370	40911697	409890506	0	31957890	10274137513	0	6788789868	43533468	753595607	79283328	23513868	899926271	640302	17962853652	6656110749	2641926450	95885974	799675796	191844273	277803313	11679227	21311862	10492714144	3925881924	939444125	246717842	68302605	66352075	784370249	485124497	150007685	552502926	532886010	93195260	232899354	2830985981	311330233	192554375	35826746	131955785	127270625	22258077	55623989	876819830	78098586	24030296	40033697	7333611	453270341	495667485	67214842	1165648858	20596255	8766104	9407577	10971572	145752997	5640170	23039103	224173778	648524	396939	138537	384273	758330	2992170	222983	5541756	2269110	21961299	20354216	6301731	140098515	114381443	32673007	338039321	1196664433	732436571	255629921	709065625	1399278488	731142435	411450295	5435667768	145659761	34788321	27388220	210915148	241866	27542245	446293695	0	0	0	0	0	0	0	446293695	0	0	0	0	0	0	0	0	0	0	16374675607	240245038	129362713	72979964	442587715	234797163	529671777	764468940	54770900	29683	7459267	2147758	0	0	5206	9607025	219840415	16899138985	185479916	31228192	0	0	468291112	15906384495	908385	-2	908385	17511	964026	13784195293	773340286	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	26	MI	Michigan	5263999497	7548940	843459	10118531	30516231	68637216	8958784	41210838	26955943	160339767	67924486	540632318	0	1231898	6119069854	17763183	11937148080	80308732	1531236120	109248209	40878385	1761671446	5040189595	19835652563	5176561620	3368888775	947726356	235643	119876681	254200832	35063687	19070185	9766683411	3689877820	649410982	103101277	192521418	45736829	725767513	366692493	118927531	500759176	269191935	200757377	287450998	2469547023	450865831	231730022	70251284	319122698	191959262	132439645	186013175	1582381917	139199491	221024658	171414655	105490584	667070978	294427920	299168044	1897796330	9352706	47413374	4726259	11528272	349058383	64105779	33502409	519687182	1325744	14373251	364797	1077609	31432865	73080428	64267272	185921966	1642936	3931544	11985374	3667730	2270071	1865602	87783446	113146703	1326828477	870792091	377305103	940568460	1479550629	693596323	893918072	6582559155	122133488	71500674	131470721	296860552	13837428	5955268	627920703	0	0	0	0	0	0	0	627920703	0	0	0	0	0	0	0	0	0	0	16977163269	769467216	97332479	126417137	993216832	821869921	1670182659	2492052580	252397378	1247168	0	29208938	0	0	149475	29208938	459969340	18488206141	450027341	0	0	0	718998507	16258164762	1386658	1386658	-2	11725	1536231	15321695295	1597065037	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2016	27	MN	Minnesota	2281970395	-2	-2	-2	116626404	151823240	1508325	0	37432788	188668497	31029467	606978581	0	0	3264214457	240850795	8506328036	51132251	632037917	0	30859233	714029401	3128097986	12725422689	4641311596	1642236801	367612190	71365085	74261589	207137984	62620658	19813859	6949477515	2698393162	567965117	81370610	50342332	47942481	195846335	287820440	183521724	331301296	274774373	113078313	91080975	1477423456	67293444	119920192	61449157	83606637	107181674	37985981	35792513	513229598	31387685	80488809	128347896	7182535	264694473	411280993	94661254	1018043645	8363602	36293574	18376650	3205834	76357172	25362560	8694710	176654102	1970862	43569143	25515745	884840	10105422	20785672	3227658	106059342	696506	5179551	4107316	2238829	1028931	397825	36010551	49659509	303587572	529702566	395802743	427535131	724036623	588105672	266240003	3235010310	136579889	44155252	47635707	226888155	8922481	1182316	456441319	12086867	3783197	25442416	364705	8820096	4441985	46119170	502560489	0	0	0	0	0	0	0	0	0	0	10687048314	1344936097	158520353	75123237	1578579687	354825882	984772021	1339597903	409739490	4153469	15534614	56410795	0	0	698111	71945409	424917747	12938587057	143888849	0	0	0	481721542	10205326772	811549	811549	-2	12575	864384	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	T	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	T	R	R	R	R	R	T	R	R	R	R	R	R	R
